;scopusID;eID;title;creator;date;pubName;volume;pageNum;citationID;Author
4304;SCOPUS_ID:84890806945;2-s2.0-84890806945;Everolimus treatment of refractory epilepsy in tuberous sclerosis complex;Krueger D.;11.01.2013;Annals of Neurology;74;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890806945&origin=inward;"Krueger D.A.:36660783000;Wilfong A.A.:6602261675;Holland-Bouley K.:54684232700;Anderson A.E.:7403369575;Agricola K.:37050675300;Tudor C.:7004364307;Mays M.:55587447800;Lopez C.M.:55971593500;Kim M.-O.:24334932300;Franz D.N.:7005114108"
4305;SCOPUS_ID:84870393060;2-s2.0-84870393060;Glucocorticoid excess and the developmental origins of disease: Two decades of testing the hypothesis - 2012 Curt Richter Award Winner;Reynolds R.;01.01.2013;Psychoneuroendocrinology;38;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870393060&origin=inward;Reynolds R.M.:57203049090
4306;SCOPUS_ID:84880821014;2-s2.0-84880821014;World Federation of Societies of Biological Psychiatry (WFSBP) Guidelines for Biological Treatment of Unipolar Depressive Disorders, Part 1: Update 2013 on the acute and continuation treatment of unipolar depressive disorders;Bauer M.;07.01.2013;World Journal of Biological Psychiatry;14;51;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880821014&origin=inward;"Bauer M.:56431978500;Pfennig A.:57204772037;Severus E.:6506495041;Whybrow P.C.:7006776377;Angst J.:7103391656;Moller H.-J.:7401855577;Adli M.:6701857909;Benkert O.:7004318935;Bschor T.:7003859454;Tadic A.:26428464300;Holsboer-Trachsler E.:55120971000;Anderson I.:7201352539;Baldwin D.:24512223000;Cookson J.C.:7004437843;Grunze H.:7006606140;Katona C.:57202523583;Paykel E.S.:7101629542;Tylee A.:7004922897;Ayuso-Gutierrez J.L.:24435206300;Vieta E.:7006850485;Bech P.:35228434200;Licht R.W.:7004571536;Lublin H.:57205089946;Vestergaard P.:55161048000;Berk M.:56760657800;Burrows G.:7202553584;Mitchell P.B.:35354747000;Schweitzer I.:7005635975;Bitter I.:56217044600;Cassano G.:36068566900;Cetkovich-Bakmas M.:6506110847;Da Costa D.:57196604988;Gheorghe M.D.:57197231558;Heinze G.:55395652700;Higuchi T.:55485797600;Hirschfeld R.M.A.:35352096100;Keller M.B.:34975069400;Kupfer D.J.:35354062100;Rush A.J.:7102696264;Unutzer J.:7007005108;Hoschl C.:7006662757;Kang R.-H.:26643567100;Lee M.-S.:57191732353;Lim S.-W.:12784645300;Paik J.-W.:12784803900;Park Y.C.:56128588700;Kasper S.:55486030100;Kirli S.:14019745700;Yazici A.:57197549629;Kostukova E.:25723266000;Kulhara P.:55408713700;Leonard B.:7201489139;Lingjaerde O.:7005828061;Liu C.-Y.:7409792449;Mendlewicz J.:7102858808;Puzynski S.:7006714187;Rybakowski J.K.:7101978525;Yamada K.:57201495457"
4307;SCOPUS_ID:84873088904;2-s2.0-84873088904;A subpopulation of nociceptors specifically linked to itch;Han L.;02.01.2013;Nature Neuroscience;16;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873088904&origin=inward;"Han L.:55414002000;Ma C.:36025614600;Liu Q.:56182778800;Weng H.-J.:35424784200;Cui Y.:37109461800;Tang Z.:55463132800;Kim Y.:56007893500;Nie H.:57203250355;Qu L.:36915684400;Patel K.N.:24071310800;Li Z.:57183271100;McNeil B.:23100586400;He S.:55530766500;Guan Y.:7202923991;Xiao B.:55814007500;Lamotte R.H.:7005853611;Dong X.:7401796654"
4308;SCOPUS_ID:84880617242;2-s2.0-84880617242;New functions of müller cells;Reichenbach A.;09.03.2013;GLIA;61;27;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880617242&origin=inward;"Reichenbach A.:7103009771;Bringmann A.:7005748805"
4309;SCOPUS_ID:84876695224;2-s2.0-84876695224;Exposure to violence during childhood is associated with telomere erosion from 5 to 10 years of age: A longitudinal study;Shalev I.;05.01.2013;Molecular Psychiatry;18;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876695224&origin=inward;"Shalev I.:24472432900;Moffitt T.E.:7005557909;Sugden K.:36765392300;Williams B.:56568517900;Houts R.M.:7004454931;Danese A.:24068309900;Mill J.:55395957100;Arseneault L.:55929284200;Caspi A.:7102382566"
4310;SCOPUS_ID:84888348687;2-s2.0-84888348687;TGF-β signaling regulates neuronal C1q expression and developmental synaptic refinement;Bialas A.;10.28.13;Nature Neuroscience;16;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888348687&origin=inward;"Bialas A.R.:55387609200;Stevens B.:7201504822"
4311;SCOPUS_ID:84885846800;2-s2.0-84885846800;Unlimited in vitro expansion of adult bi-potent pancreas progenitors through the Lgr5/R-spondin axis;Huch M.;10.16.13;EMBO Journal;32;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885846800&origin=inward;"Huch M.:15750457900;Bonfanti P.:36620172300;Boj S.F.:6602642988;Sato T.:55702835700;Loomans C.J.M.:6506222224;Van De Wetering M.:7003315037;Sojoodi M.:55629934500;Li V.S.W.:8980838100;Schuijers J.:36500100200;Gracanin A.:29067809000;Ringnalda F.:55851221900;Begthel H.:8676398300;Hamer K.:57197444359;Mulder J.:55851649600;Van Es J.H.:7005206137;De Koning E.:7004067963;Vries R.G.J.:6602639011;Heimberg H.:7003495114;Clevers H.:35594209900"
4312;SCOPUS_ID:84888642425;2-s2.0-84888642425;Migraine pathophysiology: Anatomy of the trigeminovascular pathway and associated neurological symptoms, cortical spreading depression, sensitization, and modulation of pain;Noseda R.;01.01.2013;Pain;154;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888642425&origin=inward;"Noseda R.:6506000665;Burstein R.:7005011061"
4313;SCOPUS_ID:84876900163;2-s2.0-84876900163;Degeneration and impaired regeneration of gray matter oligodendrocytes in amyotrophic lateral sclerosis;Kang S.;05.01.2013;Nature Neuroscience;16;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876900163&origin=inward;"Kang S.H.:7405682843;Li Y.:27169009100;Fukaya M.:7005482539;Lorenzini I.:14054084000;Cleveland D.W.:35445284300;Ostrow L.W.:57204780298;Rothstein J.D.:7103390815;Bergles D.E.:6603360426"
4314;SCOPUS_ID:84873523115;2-s2.0-84873523115;How does the brain deal with cumulative stress? A review with focus on developmental stress, HPA axis function and hippocampal structure in humans;Frodl T.;04.01.2013;Neurobiology of Disease;52;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873523115&origin=inward;"Frodl T.:6701714340;O'Keane V.:55963926800"
4315;SCOPUS_ID:84871664204;2-s2.0-84871664204;EFNS/MDS-ES recommendations for the diagnosis of Parkinson's disease;Berardelli A.;01.01.2013;European Journal of Neurology;20;18;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871664204&origin=inward;"Berardelli A.:7101726642;Wenning G.K.:21647300300;Antonini A.:7102486937;Berg D.:7202401166;Bloem B.R.:7006266167;Bonifati V.:7005955544;Brooks D.:35373001000;Burn D.J.:26034521700;Colosimo C.:7006169192;Fanciulli A.:37072222700;Ferreira J.:57201370983;Gasser T.:35519668300;Grandas F.:7003949790;Kanovsky P.:55865436500;Kostic V.:35239923400;Kulisevsky J.:21640185400;Oertel W.:57198197973;Poewe W.:35373337300;Reese J.-P.:23006267400;Relja M.:7003318911;Ruzicka E.:7005253383;Schrag A.:7003940540;Seppi K.:7004725975;Taba P.:6602324123;Vidailhet M.:7101610435"
4316;SCOPUS_ID:84883453343;2-s2.0-84883453343;Suppression of eIF2α kinases alleviates Alzheimer's disease-related plasticity and memory deficits;Ma T.;09.01.2013;Nature Neuroscience;16;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883453343&origin=inward;"Ma T.:55728804500;Trinh M.A.:6603953314;Wexler A.J.:55929798400;Bourbon C.:55035200700;Gatti E.:7102127720;Pierre P.:8058298400;Cavener D.R.:7006728951;Klann E.:7005765556"
4317;SCOPUS_ID:84882596593;2-s2.0-84882596593;Stress-induced recruitment of bone marrow-derived monocytes to the brain promotes anxiety-like behavior;Wohleb E.;8.27.13;Journal of Neuroscience;33;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84882596593&origin=inward;"Wohleb E.S.:36190246000;Powell N.D.:8877075800;Godbout J.P.:6701555037;Sheridan J.F.:7201682761"
4318;SCOPUS_ID:84878633096;2-s2.0-84878633096;Hair cortisol, stress exposure, and mental health in humans: A systematic review;Staufenbiel S.;08.01.2013;Psychoneuroendocrinology;38;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878633096&origin=inward;"Staufenbiel S.M.:55520835100;Penninx B.W.J.H.:55800249300;Spijker A.T.:25958387800;Elzinga B.M.:6701605267;van Rossum E.F.C.:55942010400"
4319;SCOPUS_ID:84873851437;2-s2.0-84873851437;Implications of memory modulation for post-traumatic stress and fear disorders;Parsons R.;02.01.2013;Nature Neuroscience;16;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873851437&origin=inward;"Parsons R.G.:9843027500;Ressler K.J.:7004181973"
4320;SCOPUS_ID:84869157553;2-s2.0-84869157553;"The ""quad-partite"" synapse: Microglia-synapse interactions in the developing and mature CNS";Schafer D.;01.01.2013;GLIA;61;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84869157553&origin=inward;"Schafer D.P.:7102526646;Lehrman E.K.:15124603100;Stevens B.:7201504822"
4321;SCOPUS_ID:84887011307;2-s2.0-84887011307;Scaling brain size, keeping timing: Evolutionary preservation of brain rhythms;Buzsáki G.;10.30.13;Neuron;80;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887011307&origin=inward;"Buzsaki G.:7006676856;Logothetis N.:7005201388;Singer W.:7101700283"
4322;SCOPUS_ID:84885018413;2-s2.0-84885018413;Blood-brain barrier dysfunction as a cause and consequence of Alzheimer's disease;Erickson M.;10.01.2013;Journal of Cerebral Blood Flow and Metabolism;33;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885018413&origin=inward;"Erickson M.A.:24568070600;Banks W.A.:7202540079"
4323;SCOPUS_ID:84883657231;2-s2.0-84883657231;The role of oxytocin in social bonding, stress regulation and mental health: An update on the moderating effects of context and interindividual differences;Olff M.;09.01.2013;Psychoneuroendocrinology;38;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883657231&origin=inward;"Olff M.:56230641000;Frijling J.L.:55787127700;Kubzansky L.D.:6701919412;Bradley B.:34976265100;Ellenbogen M.A.:6602192966;Cardoso C.:53463262800;Bartz J.A.:7006093398;Yee J.R.:14064202900;van Zuiden M.:35575219900"
4324;SCOPUS_ID:84891698096;2-s2.0-84891698096;Sniffing around oxytocin: Review and meta-analyses of trials in healthy and clinical groups with implications for pharmacotherapy;Bakermans-Kranenburg M.;01.01.2013;Translational Psychiatry;3;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84891698096&origin=inward;"Bakermans-Kranenburg M.J.:6701679127;Van IJzendoorn M.H.:7005398271"
4325;SCOPUS_ID:84878409579;2-s2.0-84878409579;Rapid-acting glutamatergic antidepressants: The path to ketamine and beyond;Krystal J.;6.15.13;Biological Psychiatry;73;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878409579&origin=inward;"Krystal J.H.:7005115546;Sanacora G.:6603889193;Duman R.S.:7102551109"
4326;SCOPUS_ID:84872893030;2-s2.0-84872893030;Janus-faced microglia: Beneficial and detrimental consequences of microglial phagocytosis;Sierra A.;1.31.13;Frontiers in Cellular Neuroscience;unknown;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872893030&origin=inward;"Sierra A.:56211615300;Abiega O.:55570053100;Shahraz A.:55420841300;Neumann H.:7402241146"
4327;SCOPUS_ID:84880748598;2-s2.0-84880748598;A mammalian pseudogene lncRNA at the interface of inflammation and antiinflammatory therapeutics;Rapicavoli N.;7.23.13;eLife;2013;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880748598&origin=inward;"Rapicavoli N.A.:34880729800;Qu K.:37261977800;Zhang J.:55651626200;Mikhail M.:55804517500;Laberge R.-M.:8609977900;Chang H.Y.:7407523052"
4328;SCOPUS_ID:84872687901;2-s2.0-84872687901;Mitochondrial dysfunction and oxidative stress in Parkinson's disease and monogenic parkinsonism;Hauser D.;03.01.2013;Neurobiology of Disease;51;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872687901&origin=inward;"Hauser D.N.:37037401600;Hastings T.G.:7007130162"
4329;SCOPUS_ID:84886953546;2-s2.0-84886953546;The translation of translational control by FMRP: Therapeutic targets for FXS;Darnell J.;11.01.2013;Nature Neuroscience;16;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886953546&origin=inward;"Darnell J.C.:7102369542;Klann E.:7005765556"
4330;SCOPUS_ID:84884471932;2-s2.0-84884471932;TET1 controls CNS 5-Methylcytosine Hydroxylation, active DNA demethylation, gene transcription, and memory formation;Kaas G.;9.18.13;Neuron;79;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884471932&origin=inward;"Kaas G.:26634076300;Zhong C.:55085095400;Eason D.:55861567900;Ross D.:56760648600;Vachhani R.:55861037200;Ming G.-L.:7003491632;King J.:55861193700;Song H.:7404037153;Sweatt J.:7006060050"
4331;SCOPUS_ID:84883552519;2-s2.0-84883552519;The Alzheimer's Disease Neuroimaging Initiative: A review of papers published since its inception;Weiner M.;09.01.2013;Alzheimer's and Dementia;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883552519&origin=inward;"Weiner M.W.:57203177938;Veitch D.P.:55184570300;Aisen P.S.:35397403800;Beckett L.A.:7006825451;Cairns N.J.:7101746068;Green R.C.:57203795593;Harvey D.:7202065066;Jack C.R.:18033457700;Jagust W.:7006830290;Liu E.:35409677100;Morris J.C.:35355376000;Petersen R.C.:57193645972;Saykin A.J.:7006442842;Schmidt M.E.:7404397862;Shaw L.:57203176542;Shen L.:35390032700;Siuciak J.A.:6603852557;Soares H.:35241097600;Toga A.W.:35412870200;Trojanowski J.Q.:57202554064"
4332;SCOPUS_ID:84875181661;2-s2.0-84875181661;Oxidants, antioxidants and the current incurability of metastatic cancers;Watson J.;01.01.2013;Open Biology;3;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875181661&origin=inward;Watson J.:7404155667
4333;SCOPUS_ID:84876084495;2-s2.0-84876084495;Imaging Patients with Psychosis and a Mouse Model Establishes a Spreading Pattern of Hippocampal Dysfunction and Implicates Glutamate as a Driver;Schobel S.;04.10.2013;Neuron;78;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876084495&origin=inward;"Schobel S.A.:24512701800;Chaudhury N.H.:55994363000;Khan U.A.:36716107700;Paniagua B.:36605047600;Styner M.A.:6701492552;Asllani I.:23134321800;Inbar B.P.:55994346100;Corcoran C.M.:7005318807;Lieberman J.A.:7202237642;Moore H.:7202287034;Small S.A.:7102189047"
4334;SCOPUS_ID:84876070991;2-s2.0-84876070991;Modeling Autism by SHANK Gene Mutations in Mice;Jiang Y.;04.10.2013;Neuron;78;19;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876070991&origin=inward;"Jiang Y.-H.:34769964000;Ehlers M.D.:7102012137"
4335;SCOPUS_ID:84875691670;2-s2.0-84875691670;Metals, oxidative stress and neurodegeneration: A focus on iron, manganese and mercury;Farina M.;01.01.2013;Neurochemistry International;62;19;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875691670&origin=inward;"Farina M.:7101962687;Avila D.S.:8711573900;Da Rocha J.B.T.:7202074230;Aschner M.:7006089061"
4336;SCOPUS_ID:84875267435;2-s2.0-84875267435;The role of inflammation in epileptogenesis;Vezzani A.;06.01.2013;Neuropharmacology;69;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875267435&origin=inward;"Vezzani A.:35494833300;Friedman A.:7401879559;Dingledine R.J.:7006297194"
4337;SCOPUS_ID:84892590289;2-s2.0-84892590289;Antisense transcripts of the expanded C9ORF72 hexanucleotide repeat form nuclear RNA foci and undergo repeat-associated non-ATG translation in c9FTD/ALS;Gendron T.;12.01.2013;Acta Neuropathologica;126;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892590289&origin=inward;"Gendron T.F.:6602511013;Bieniek K.F.:50460949500;Zhang Y.-J.:55983821700;Jansen-West K.:24366417900;Ash P.E.A.:35725240800;Caulfield T.:36699140200;Daughrity L.:55897811400;Dunmore J.H.:6603539239;Castanedes-Casey M.:14059609100;Chew J.:56006609400;Cosio D.M.:55829878800;Van Blitterswijk M.:35742026800;Lee W.C.:55543102500;Rademakers R.:6602533808;Boylan K.B.:7003411160;Dickson D.W.:35355842400;Petrucelli L.:35399499700"
4338;SCOPUS_ID:84876161205;2-s2.0-84876161205;The hCMEC/D3 cell line as a model of the human blood brain barrier;Weksler B.;3.26.13;Fluids and Barriers of the CNS;10;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876161205&origin=inward;"Weksler B.:7006736335;Romero I.A.:7005654212;Couraud P.-O.:7006430870"
4339;SCOPUS_ID:84884148956;2-s2.0-84884148956;The global cognitive impairment in schizophrenia: Consistent over decades and around the world;Schaefer J.;10.01.2013;Schizophrenia Research;150;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884148956&origin=inward;"Schaefer J.:56740084900;Giangrande E.:55804446900;Weinberger D.R.:7202213462;Dickinson D.:7102729567"
4340;SCOPUS_ID:84890566970;2-s2.0-84890566970;Cohesin-mediated interactions organize chromosomal domain architecture;Sofueva S.;12.11.2013;EMBO Journal;32;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890566970&origin=inward;"Sofueva S.:32868156700;Yaffe E.:24485050300;Chan W.-C.:55908224800;Georgopoulou D.:55522202300;Vietri Rudan M.:40561798000;Mira-Bontenbal H.:53865281300;Pollard S.M.:10040672100;Schroth G.P.:56473372200;Tanay A.:8090658900;Hadjur S.:6507289795"
4341;SCOPUS_ID:84884288041;2-s2.0-84884288041;Dendritic spine pathology in schizophrenia;Glausier J.;10.22.13;Neuroscience;251;17;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884288041&origin=inward;"Glausier J.R.:28367575900;Lewis D.A.:57058875800"
4342;SCOPUS_ID:84882720760;2-s2.0-84882720760;Age-related cochlear synaptopathy: An early-onset contributor to auditory functional decline;Sergeyenko Y.;8.27.13;Journal of Neuroscience;33;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84882720760&origin=inward;"Sergeyenko Y.:55830923200;Lall K.:16199535400;Charles Liberman M.:23105231400;Kujawa S.G.:7003709164"
4343;SCOPUS_ID:84885461450;2-s2.0-84885461450;A-synucleinopathy associated with G51D SNCA mutation: A link between Parkinson's disease and multiple system atrophy?;Kiely A.;05.01.2013;Acta Neuropathologica;125;16;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885461450&origin=inward;"Kiely A.P.:56492689200;Asi Y.T.:54885244600;Kara E.:55212159900;Limousin P.:7003880315;Ling H.:24781067400;Lewis P.:14045338700;Proukakis C.:7003596824;Quinn N.:7102324544;Lees A.J.:23988930400;Hardy J.:56210513900;Revesz T.:7102381695;Houlden H.:7003363686;Holton J.L.:7101772051"
4344;SCOPUS_ID:84877331220;2-s2.0-84877331220;CGG repeat-associated translation mediates neurodegeneration in fragile X tremor ataxia syndrome;Todd P.;05.08.2013;Neuron;78;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877331220&origin=inward;"Todd P.K.:35785081300;Oh S.:36834247300;Krans A.:36833871600;He F.:36796958300;Sellier C.:55648770300;Frazer M.:55649330100;Renoux A.J.:54407490900;Chen K.-C.:55648819100;Scaglione K.:6505686544;Basrur V.:6603937016;Elenitoba-Johnson K.:7006669717;Vonsattel J.P.:7007032503;Louis E.D.:7202755371;Sutton M.A.:36101851500;Taylor J.:8632600300;Mills R.E.:12799087400;Charlet-Berguerand N.:6508115873;Paulson H.L.:7004740377"
4345;SCOPUS_ID:84874446407;2-s2.0-84874446407;Macrophages in inflammatory multiple sclerosis lesions have an intermediate activation status;Vogel D.;03.04.2013;Journal of Neuroinflammation;10;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874446407&origin=inward;"Vogel D.Y.S.:53664750000;Vereyken E.J.F.:16744719800;Glim J.E.:21740642400;Heijnen P.D.A.M.:8276392800;Moeton M.:23467506600;van der Valk P.:7103290288;Amor S.:26643113700;Teunissen C.E.:6701704380;van Horssen J.:8696839300;Dijkstra C.D.:55398175000"
